y,x
71.496,419.588
227.778,471.752
281.58,493.004
87.295,514.9
81.744,411.86
246.566,453.72
127.86,517.476
410.107,366.136
449.818,453.72
223.081,298.516
83.879,483.988
106.51,532.288
398.151,182.596
383.633,227.032
118.039,583.808
68.507,494.936
153.48,292.72
337.517,183.884
166.29,413.148
153.48,301.736
138.962,285.636
220.092,472.396
151.345,261.808
148.783,603.128
158.604,460.16
298.233,275.332
80.89,433.112
177.392,525.204
83.025,380.304
64.237,357.12
350.754,566.42
145.367,502.02
76.193,400.912
62.529,420.232
138.108,663.664
83.025,261.808
63.755,494.104
230.285,492.816
110.725,251.96
46.248,208.812
306.718,241.012
61.193,472.208
297.324,424.552
259.748,264.84
69.306,157.936
214.913,221.048
305.864,94.824
299.886,63.268
322.09,544.336
99.196,381.404
58.204,116.72
112.006,210.1
302.448,81.944
207.282,219.304
171.841,295.94
313.178,643.7
134.265,533.576
96.262,554.828
239.307,462.736
230.767,498.156
92.419,222.524
92.846,641.124
99.678,593.468
144.94,217.372
259.376,443.416
237.172,493.648
214.114,487.208
272.186,279.196
165.436,411.216
190.202,414.436
64.237,303.024
219.238,245.064
315.74,221.88
371.677,505.884
413.523,623.092
214.059,184.984
226.442,612.6
55.215,374.32
78.273,344.696
96.634,627.412
216.194,226.844
43.686,239.08
45.394,257.112
114.568,231.352
74.003,168.24
293.908,629.344
225.161,612.6
275.974,259.688
172.213,407.808
309.707,61.98
226.442,612.6
250.354,631.92
91.083,311.208
192.709,318.936
65.89,179.188
73.631,589.604
60.821,549.032
255.106,320.412
185.932,465.956
148.783,603.128
132.984,143.312
71.923,306.888
222.654,301.092
280.726,406.708
133.411,423.452
86.868,330.716
279.872,387.388
77.901,430.536
191.483,484.632
218.384,283.06
219.238,344.884
87.295,312.04
219.238,473.684
200.023,467.244
127.433,594.756
218.811,456.296
62.956,244.42
170.56,418.944
111.634,464.668
96.262,546.456
138.962,469.176
434.873,597.976
293.109,507.816
119.747,235.404
155.615,404.776
65.091,83.42
133.411,411.216
218.811,465.956
381.498,519.408
188.921,237.98
170.56,512.968
93.7,317.836
165.436,355.188
150.064,471.752
124.017,475.616
144.94,391.896
129.568,585.74
279.018,295.94
216.676,495.58
272.186,383.524
64.237,491.716
202.585,497.512
378.936,455.008
117.612,267.604
313.178,514.256
258.949,485.92
237.599,516.188
265.781,341.664
286.277,290.144
304.211,511.036
433.165,627.6
178.618,560.436
60.766,288.668
104.747,316.36
44.54,550.776
176.91,322.156
122.254,224.912
99.196,196.576
148.728,293.176
167.516,266.128
175.202,254.536
45.394,489.596
88.094,262.908
291.346,374.32
160.257,482.512
139.761,218.472
224.734,487.02
208.935,573.96
208.508,264.84
236.69,264.84
264.445,398.792
307.999,383.336
144.086,489.784
77.901,252.148
140.243,303.024
151.345,491.072
269.197,251.504
142.805,218.016
184.224,458.228
80.463,567.708
81.317,332.648
191.056,437.62
151.345,508.46
96.262,666.884
78.328,387.388
265.781,230.252
195.326,498.156
186.786,496.868
302.93,357.12
266.635,261.164
176.538,228.32
103.094,477.548
237.172,487.852
106.083,485.276
102.24,487.852
231.194,467.244
194.899,532.932
76.193,487.852
92.419,431.824
140.243,304.956
67.653,478.192
111.634,496.868
95.835,471.752
148.356,612.788
160.739,514.256
59.54,219.304
166.662,288.668
74.003,534.032
186.304,154.072
246.084,256.468
115.849,230.064
50.518,324.732
107.309,445.804
109.499,412.504
72.35,411.86
100.959,558.048
148.783,672.036
109.499,471.752
136.4,493.648
284.569,358.408
177.392,496.224
295.244,522.628
138.108,309.464
108.218,594.756
70.215,626.956
66.372,625.668
104.802,635.328
71.069,500.088
190.202,579.944
156.042,646.92
153.053,638.548
373.385,478.192
166.29,635.328
124.017,343.596
231.621,461.448
104.375,277.264
84.306,505.884
241.869,365.492
115.477,254.08
149.637,490.428
251.69,536.796
69.788,529.712
236.745,402.844
