y,x
271.332,375.796
320.437,483.344
385.341,505.24
279.018,538.084
368.688,566.42
285.85,528.424
333.674,430.536
220.946,285.636
162.02,568.996
376.801,478.836
343.922,529.712
382.779,503.952
326.415,388.032
226.07,505.884
333.674,348.104
231.194,516.188
204.293,498.156
204.293,499.444
70.215,439.552
245.285,502.664
326.842,511.036
305.919,500.732
273.894,505.884
190.629,325.564
373.385,433.756
207.282,460.16
376.374,659.8
335.809,514.9
378.936,483.988
265.781,520.052
419.501,406.708
465.19,401.556
457.077,487.852
235.891,529.068
236.745,342.308
95.835,521.34
302.021,398.148
239.252,559.792
431.829,469.632
171.359,406.52
370.823,521.984
372.104,579.944
196.18,393.828
311.043,511.036
367.407,594.112
217.103,507.816
136.4,629.532
239.307,499.444
77.901,547.1
317.875,499.444
174.83,438.908
299.941,348.748
289.266,408.64
308.481,510.392
150.064,512.324
219.238,538.728
376.801,570.284
369.542,484.632
91.565,530.356
357.586,590.892
188.494,613.432
267.489,376.44
255.106,482.056
300.368,503.952
158.604,661.088
74.485,510.392
269.624,536.796
359.721,679.12
308.908,505.884
61.248,522.628
164.582,524.56
270.478,509.104
227.351,403.488
141.524,538.728
290.974,506.528
260.657,456.94
425.906,409.928
258.522,480.768
355.823,572.028
106.455,542.404
305.01,568.808
44.54,573.96
447.201,386.556
391.691,471.564
277.31,493.648
410.107,395.76
399.432,310.108
309.762,409.284
224.789,523.916
333.674,451.788
380.217,329.428
445.975,380.304
341.787,504.596
463.482,414.436
261.938,370.644
313.605,486.564
322.999,618.584
338.371,511.68
381.071,531.644
176.111,436.332
310.189,512.968
387.476,296.584
256.387,263.096
158.604,616.008
247.42,324.92
376.801,431.824
129.568,297.872
302.503,260.52
179.472,411.672
331.911,581.688
272.558,110.28
235.409,122.516
311.415,429.704
296.47,511.492
164.1,413.604
167.943,300.904
266.58,437.432
314.404,552.064
153.852,595.856
138.053,290.6
210.216,282.228
356.677,533.388
273.839,497.324
177.764,432.924
110.298,389.776
260.657,369.356
279.872,357.12
170.133,504.596
205.147,469.176
59.113,339.088
302.93,460.804
348.192,465.956
370.396,535.508
397.297,629.532
213.26,514.9
320.437,337.156
245.285,486.564
267.916,376.44
208.563,483.988
351.181,281.772
466.471,510.392
327.269,488.496
232.475,523.916
382.779,404.776
394.308,528.424
236.745,400.268
158.177,340.376
232.475,497.512
164.582,413.148
281.58,512.324
271.759,433.756
305.065,383.524
361.002,295.94
302.076,447.924
252.544,438.908
378.936,552.896
279.018,543.88
448.055,488.308
249.073,367.236
168.37,588.128
263.591,383.336
370.768,582.976
249.927,610.668
143.177,308.632
71.868,308.632
340.024,445.804
330.203,309.92
101.758,63.912
268.288,320.224
339.597,385.268
295.616,561.724
251.263,407.996
228.205,499.444
185.932,651.428
142.805,604.416
197.888,438.908
226.497,511.68
214.114,460.804
365.272,452.432
292.255,543.236
255.96,592.824
227.351,543.88
169.279,594.112
291.828,527.136
273.894,594.756
263.219,594.112
361.002,426.672
173.549,366.136
