y,x
271.759,380.304
144.086,346.816
182.943,272.756
178.673,300.448
288.412,286.924
218.811,245.064
201.731,412.504
201.304,395.76
129.141,284.992
147.075,432.468
258.095,212.864
327.696,267.604
458.785,651.428
140.243,245.708
226.07,473.04
182.089,417.012
129.141,260.52
338.798,252.148
287.985,198.052
298.233,333.292
186.359,379.66
170.56,378.372
402.421,451.144
383.633,390.608
308.054,500.732
165.009,316.548
120.601,289.5
275.175,379.66
122.309,272.112
58.686,321.056
244.004,397.692
260.23,248.284
162.447,286.924
71.496,260.52
118.893,182.596
267.489,377.728
135.973,419.588
271.759,344.24
112.488,162.632
110.78,234.116
74.912,122.06
370.396,338.444
359.721,321.7
449.391,338.444
393.027,411.86
247.42,398.336
207.282,449.212
362.283,328.14
365.272,478.836
414.804,492.36
440.424,397.048
392.173,313.328
369.969,260.52
442.986,455.652
419.501,437.62
441.705,445.348
355.878,284.992
414.804,342.308
310.189,385.456
401.14,312.684
464.336,314.616
432.311,307.532
469.033,310.752
232.902,224.456
182.089,246.352
203.866,338.444
178.246,292.72
293.109,357.764
241.869,389.32
104.802,423.452
296.098,225.744
348.192,473.04
196.18,266.96
188.921,277.908
173.067,311.852
201.676,159.868
55.215,174.68
65.463,213.964
401.939,267.416
406.209,406.52
418.592,406.52
306.291,445.16
134.637,188.204
120.973,383.336
99.196,403.3
106.882,250.028
139.334,113.5
426.705,430.348
228.15,379.472
238.398,226.844
229.858,434.856
66.372,141.38
105.656,354.544
85.16,435.688
85.16,413.792
96.689,393.184
161.593,494.292
319.156,219.304
123.163,167.784
105.656,298.516
71.069,463.38
106.937,594.756
68.934,507.816
70.642,594.756
155.615,252.148
65.518,167.784
86.014,417.656
270.905,504.596
104.802,415.724
144.086,246.352
123.163,412.504
211.125,224.456
225.643,261.808
115.477,400.912
100.105,322.988
211.125,342.308
81.317,487.208
102.24,465.312
213.26,534.22
152.199,509.748
82.598,335.224
120.546,127.024
90.656,148.92
55.642,220.404
152.998,244.876
51.799,103.196
187.585,188.204
199.114,384.624
70.16,433.568
45.394,388.488
107.736,401.368
52.226,246.164
131.648,227.488
53.08,83.876
106.882,264.196
98.342,383.98
149.637,620.516
124.017,210.288
64.237,440.84
80.036,252.792
115.477,490.428
91.992,547.1
152.199,192.256
136.4,397.692
408.826,535.508
77.047,324.92
81.317,340.376
169.279,194.832
129.995,494.936
53.135,688.78
257.668,239.912
73.204,401.556
189.348,341.664
170.987,244.42
224.789,357.764
65.945,441.484
80.89,384.168
96.689,479.48
167.998,358.408
121.455,550.32
153.053,209
51,407.352
78.755,489.784
121.028,449.212
100.532,449.212
125.298,661.732
71.923,53.152
152.199,307.532
157.323,527.136
222.227,185.816
106.083,632.108
68.507,670.104
82.97,173.392
132.502,601.008
112.006,127.024
267.434,318.292
46.675,472.208
97.061,520.508
96.207,112.856
55.642,166.952
95.78,148.92
179.899,235.216
89.375,251.316
67.171,189.492
223.453,336.968
189.775,344.24
61.248,457.584
