y,x
266.208,368.712
332.82,366.78
351.608,435.044
350.754,464.024
268.77,498.156
146.221,312.04
265.354,368.712
439.143,234.116
375.947,460.804
437.862,395.76
264.073,368.068
289.266,345.528
176.111,60.236
60.821,432.468
188.921,494.936
118.893,292.72
271.759,563.2
296.043,547.556
395.534,454.176
160.684,472.208
123.108,336.968
285.368,342.12
230.34,481.412
143.659,241.2
293.963,241.844
335.382,550.964
97.116,566.42
94.127,512.324
340.079,499.444
263.646,384.812
124.017,668.816
80.463,481.412
179.954,304.312
193.618,352.612
74.912,587.672
73.631,559.336
222.654,196.12
413.041,279.652
322.09,518.576
246.511,385.912
188.012,81.944
207.227,460.616
380.162,394.284
145.312,481.868
256.814,370
81.317,271.468
267.062,357.12
456.65,388.032
294.39,464.668
197.034,356.476
109.926,632.108
360.148,407.996
279.872,254.724
328.977,356.476
200.877,391.896
444.267,480.124
405.41,502.664
443.413,290.144
127.86,431.824
193.191,537.44
222.227,248.928
235.891,362.916
135.546,467.244
65.518,329.428
177.819,350.036
98.769,497.324
287.076,362.084
260.23,395.76
366.553,413.148
371.25,502.02
413.523,435.044
112.915,492.36
290.12,539.372
268.343,445.348
354.597,464.668
434.446,255.368
287.131,410.572
259.376,461.448
278.164,415.724
68.08,452.432
330.685,512.968
456.65,565.776
143.659,328.784
259.376,369.356
184.224,341.02
291.401,230.252
306.773,252.792
260.23,399.624
285.85,607.636
148.783,564.488
95.408,436.976
60.766,157.936
329.349,65.2
243.522,388.488
114.568,486.376
268.288,628.056
262.792,370.644
439.143,424.096
391.746,241.844
71.496,494.292
113.769,626.312
290.12,400.268
409.253,603.128
308.054,550.32
141.951,517.476
251.263,597.332
478,446.636
329.404,422.164
69.788,584.452
200.45,389.32
230.34,515.544
174.83,675.9
133.411,663.664
134.692,634.04
144.94,435.044
85.16,329.428
143.659,431.824
315.74,561.268
242.668,579.756
216.621,342.12
217.475,108.992
210.643,649.952
151.717,413.604
310.988,543.692
131.648,597.144
44.113,412.316
445.121,386.744
309.762,537.44
134.692,474.328
185.505,406.064
385.341,411.216
195.753,399.624
461.347,618.584
276.456,492.36
166.717,533.576
119.747,588.316
416.939,505.884
290.12,456.94
200.023,363.56
309.762,475.616
125.725,666.24
439.57,504.596
337.517,430.536
203.012,464.024
359.721,569.64
266.208,369.356
117.185,189.036
81.744,318.48
428.041,481.412
344.776,536.796
439.57,625.668
107.364,476.904
456.223,592.18
433.592,464.668
433.592,454.364
341.36,509.748
403.702,556.76
393.454,420.876
265.354,505.24
266.208,368.068
308.054,651.428
340.878,543.048
346.856,617.108
408.344,606.16
458.785,655.936
279.018,500.732
215.395,534.864
332.82,256.012
395.589,465.312
348.192,464.024
169.279,421.52
70.215,452.432
308.908,226.388
287.131,504.596
99.251,480.768
106.937,486.564
434.873,280.484
287.985,261.808
276.883,389.32
91.992,340.376
239.734,259.232
104.802,452.432
212.833,559.336
67.598,529.524
307.572,508.916
143.604,454.176
259.321,631.92
233.274,611.312
267.434,347.272
149.582,481.224
469.46,265.672
412.669,269.536
292.682,430.536
135.546,478.192
210.698,536.152
81.317,654.004
146.221,678.476
377.228,482.056
288.412,275.332
290.547,469.82
338.798,500.088
110.353,475.616
159.885,523.272
382.779,512.968
435.727,488.496
100.959,464.668
258.949,373.864
100.959,567.708
112.488,554.184
156.469,255.368
408.399,475.616
260.657,388.032
209.417,474.328
468.179,415.724
154.334,475.616
113.769,268.892
270.905,359.696
263.646,332.648
102.24,589.604
268.343,548.388
366.553,391.896
132.13,483.988
180.381,433.112
264.927,368.068
144.94,469.82
101.386,509.748
86.014,509.748
80.463,585.74
238.453,494.292
182.888,606.16
254.624,434.856
346.429,414.248
291.346,402.656
206.8,392.352
275.547,441.94
186.731,72.928
142.75,434.212
127.378,415.536
190.574,454.176
220.891,418.112
363.509,214.608
249.982,386.744
74.485,523.916
399.859,443.416
287.985,521.34
347.765,531
466.898,534.864
282.434,493.004
466.898,654.004
363.137,677.832
206.855,625.024
184.224,563.844
117.185,513.612
132.557,523.272
129.141,540.016
210.698,518.764
342.214,532.932
266.208,531.644
167.144,493.004
275.602,500.088
308.908,610.212
375.947,502.02
426.76,514.9
225.643,395.116
62.102,528.424
59.967,509.748
284.142,491.716
234.982,491.528
410.534,521.34
77.047,547.1
411.815,304.956
68.934,180.664
358.867,430.536
263.219,382.236
179.954,532.932
395.162,223.168
285.85,348.104
284.569,462.092
389.611,584.452
287.985,348.748
120.601,496.868
273.894,382.236
176.111,306.244
232.475,509.748
252.544,483.988
361.002,438.264
402.421,568.352
319.156,558.048
381.498,621.16
428.84,244.232
141.896,280.296
440.796,389.776
167.516,324.088
327.214,539.184
267.062,379.016
307.2,465.312
156.896,431.18
280.299,467.888
335.382,281.772
256.814,529.712
173.122,473.684
177.392,312.04
163.728,418.944
117.612,282.416
183.37,531
215.822,294.008
203.012,512.324
407.972,386.744
263.646,368.068
314.459,547.1
251.69,516.832
442.559,414.436
204.293,538.084
344.349,395.76
447.683,530.356
454.088,505.884
203.866,511.68
64.237,504.596
292.682,346.172
264.927,369.356
188.921,387.388
363.137,461.448
412.669,514.256
140.188,470.92
167.089,232.64
313.55,433.568
112.86,350.492
172.64,100.62
141.042,465.768
224.734,403.944
154.706,329.884
359.721,441.484
354.17,469.82
144.94,289.5
422.917,653.36
238.88,471.108
291.828,483.344
459.212,432.468
158.604,511.68
97.543,682.34
275.175,487.852
287.131,494.936
182.089,331.36
336.236,386.744
357.104,446.448
444.212,408.452
262.792,369.356
380.644,411.216
310.189,423.452
229.059,489.784
143.659,420.232
110.78,467.244
362.283,445.992
188.921,543.236
169.279,565.132
173.122,557.404
132.557,521.34
355.024,511.68
189.775,469.82
349.473,453.076
124.017,440.196
127.006,440.84
150.064,457.584
176.538,453.72
387.049,466.6
106.083,454.364
171.841,567.708
182.943,426.028
179.954,528.424
201.731,525.848
203.866,561.912
310.189,504.596
64.664,488.496
369.115,501.376
237.599,515.544
243.15,553.54
59.54,467.244
224.362,435.044
370.396,475.616
338.798,471.108
234.183,447.28
222.227,520.696
279.872,543.88
268.77,463.38
207.282,531
202.585,297.872
168.425,274.688
238.88,455.652
337.517,498.8
59.967,587.672
142.805,524.56
248.701,415.724
238.453,458.872
284.569,384.812
252.544,541.304
163.301,684.916
165.863,515.544
190.202,558.692
53.135,688.78
97.97,473.684
144.94,418.944
167.144,529.712
168.797,550.132
191.428,534.032
