y,x
147.075,196.764
167.998,253.436
148.356,221.88
127.86,218.66
210.698,246.352
170.56,351.324
91.138,214.796
189.775,178.732
145.367,225.744
84.306,304.312
77.047,203.204
252.117,185.816
175.257,190.324
126.579,272.756
186.786,192.9
199.169,195.476
191.483,214.796
244.431,260.52
169.279,295.296
147.075,302.38
184.224,304.956
220.946,256.012
173.122,194.832
158.604,261.808
145.367,243.132
135.973,280.484
228.205,236.692
282.434,228.32
182.943,207.712
171.414,270.18
220.092,218.66
140.67,241.844
226.07,254.724
218.811,202.56
68.934,57.016
95.835,67.32
147.502,105.316
129.995,145.244
193.618,188.392
195.753,187.748
236.318,168.428
174.83,284.992
132.13,379.016
126.579,346.816
171.414,260.52
87.722,402.2
334.101,194.832
171.414,299.804
156.469,161.988
218.811,272.112
197.888,281.128
163.728,381.592
322.572,269.536
145.367,390.608
287.985,275.976
183.37,319.768
125.725,429.248
121.028,445.348
248.701,335.224
187.64,342.308
121.882,218.016
147.502,292.72
214.541,407.996
194.899,299.804
211.979,299.804
152.199,325.564
183.37,292.076
107.364,340.376
195.753,303.024
230.767,277.908
143.659,276.62
164.582,266.316
235.037,493.004
228.205,280.484
188.866,117.364
220.891,123.804
193.563,85.808
189.293,148.92
138.48,88.384
170.078,294.464
152.144,271.28
145.739,97.4
312.696,111.568
182.943,276.62
337.944,427.316
169.279,228.32
182.089,176.156
159.031,236.048
174.83,258.588
199.596,255.368
201.731,208.356
179.527,335.224
118.466,321.056
225.643,198.052
120.601,276.62
186.786,251.504
159.031,260.52
172.695,129.788
217.957,248.928
173.122,226.388
170.133,404.776
202.585,480.124
147.075,245.708
214.114,299.16
121.455,230.252
274.321,126.568
188.921,209
201.304,312.684
170.133,283.06
175.257,256.012
197.888,249.572
298.233,259.232
464.336,645.632
207.709,245.708
88.576,126.568
212.833,246.352
212.833,232.184
186.359,168.428
125.298,274.044
163.301,311.396
143.604,338.256
139.334,49.744
238.825,192.712
223.453,112.212
274.693,148.276
173.494,91.604
240.106,94.18
334.473,83.232
253.77,97.4
237.117,178.544
247.792,90.96
52.653,224.912
176.483,190.78
344.721,92.248
264.018,83.232
60.339,224.268
186.304,197.864
238.398,103.84
148.301,57.472
203.866,223.812
245.285,250.216
132.557,161.988
164.582,229.608
242.296,398.336
313.605,294.652
305.492,230.252
179.527,151.04
160.312,279.196
126.152,413.792
124.871,288.212
135.546,169.072
213.26,224.456
138.962,252.792
120.174,226.388
153.053,272.112
185.505,271.468
157.323,257.3
245.285,171.648
261.511,122.06
244.004,365.492
120.119,136.04
235.409,175.968
223.453,157.936
219.183,199.796
216.194,98.688
263.591,63.912
197.833,98.688
241.387,113.5
188.439,172.104
239.252,124.448
77.846,63.912
275.12,49.744
275.12,82.588
246.511,61.98
152.998,128.312
132.929,75.504
191.001,42.016
244.376,127.024
338.316,107.06
226.015,203.016
175.257,234.76
161.593,254.724
212.833,308.176
286.704,242.488
207.282,285.636
167.998,349.392
190.202,329.428
206.001,264.384
259.376,364.848
206.001,198.696
143.659,214.796
165.009,440.84
240.588,218.016
201.304,335.224
142.805,335.868
249.128,390.608
224.789,272.112
186.359,274.044
139.389,201.916
179.954,205.78
141.524,298.516
112.915,171.004
178.673,250.216
201.304,268.892
171.841,274.044
65.518,284.992
188.067,288.856
209.844,239.912
235.037,351.324
201.304,255.368
160.312,308.82
121.028,445.348
191.483,411.86
171.841,413.792
159.885,442.128
182.089,424.096
135.973,408.64
151.772,275.332
189.775,462.092
168.425,102.74
131.276,256.656
103.521,284.348
103.948,277.908
192.764,239.268
94.127,183.884
110.78,140.092
110.78,105.96
186.359,230.252
182.089,334.58
160.312,209
188.067,318.48
163.728,278.552
226.924,360.34
180.808,497.512
177.392,112.4
81.744,477.548
100.105,593.468
167.998,213.508
89.857,491.716
182.943,315.26
183.37,400.912
175.257,288.212
75.766,133.008
68.934,246.352
84.306,259.876
81.317,216.084
177.392,308.82
225.643,237.98
159.031,266.96
241.869,447.28
81.317,271.468
268.343,253.436
197.034,431.18
56.124,413.148
81.317,241.2
95.835,312.04
300.795,243.132
171.841,308.176
226.924,481.412
79.182,503.308
51,440.84
215.822,478.192
178.673,397.048
261.938,214.796
241.015,500.732
308.908,306.888
151.772,360.34
117.185,327.496
171.841,563.2
115.05,232.184
212.833,296.584
260.657,218.66
199.596,213.508
191.483,176.8
189.775,419.588
173.122,426.672
211.979,503.308
127.006,417.012
180.808,249.572
230.34,268.248
269.624,256.012
192.337,313.972
186.359,334.58
293.963,336.512
455.369,118.84
159.885,472.396
170.56,129.144
183.742,401.368
84.678,394.928
146.166,457.396
397.669,374.32
171.359,215.252
268.288,248.096
110.298,442.584
205.092,390.42
176.483,161.8
130.367,254.536
357.531,186.272
59.485,128.956
265.299,87.096
208.508,174.68
238.825,119.94
229.431,88.384
193.563,236.504
256.759,80.656
156.841,143.124
152.144,212.032
136.772,241.656
358.385,120.584
255.051,82.588
163.246,229.42
226.442,95.468
140.188,258.4
151.29,310.564
289.638,644.8
213.205,257.112
269.996,83.232
166.235,231.352
150.009,80.656
56.496,255.824
106.028,250.028
62.901,246.808
175.257,292.72
224.362,250.216
134.692,273.4
174.83,272.756
269.624,241.2
159.885,288.212
201.731,181.308
174.83,326.852
249.982,359.696
127.006,276.62
177.392,388.032
306.346,265.028
182.089,146.532
188.067,247.64
181.235,259.232
145.367,306.888
113.769,324.92
163.301,388.032
178.246,309.464
197.034,338.444
147.075,304.956
177.392,337.8
135.546,352.612
131.276,199.34
188.921,221.88
129.995,208.356
363.137,265.672
173.122,203.848
156.469,385.456
144.94,205.78
108.218,447.28
99.251,440.84
127.86,430.536
178.246,391.252
152.199,143.312
162.447,326.208
148.356,348.748
97.543,404.132
177.392,261.808
217.957,275.332
207.282,213.508
133.411,245.064
192.764,302.38
207.282,138.804
453.234,335.868
178.673,268.248
207.282,200.628
128.714,277.908
115.05,311.396
77.901,357.12
252.544,246.352
235.891,251.504
238.88,232.184
235.037,527.78
226.07,387.388
158.604,358.408
407.972,444.06
253.398,252.792
206.001,240.556
167.144,280.484
193.618,368.712
108.218,403.488
118.466,337.8
212.833,175.512
97.97,69.896
132.557,134.296
208.563,298.516
171.414,246.352
199.169,202.56
209.417,367.424
182.089,310.752
196.18,399.624
156.896,265.028
121.028,70.54
291.401,216.084
167.144,240.556
161.593,272.112
147.075,321.7
165.009,287.568
155.188,287.568
139.389,384.812
50.091,465.124
51.799,427.128
401.512,290.6
243.095,89.028
277.682,107.06
100.477,288.024
201.676,83.876
232.847,93.536
230.285,118.652
215.34,87.096
221.318,115.432
63.328,303.48
285.795,93.536
94.072,302.192
61.193,302.836
50.518,266.772
104.32,285.448
200.45,220.592
177.392,270.18
112.488,287.568
155.615,393.828
132.557,337.8
170.56,268.248
179.954,301.736
159.885,259.232
103.948,259.232
105.656,338.444
266.208,409.284
192.764,114.976
116.331,228.32
180.808,367.424
148.783,438.264
69.788,53.796
121.028,268.892
156.469,238.624
173.122,276.62
457.504,572.86
129.995,239.912
178.246,261.164
213.26,244.42
209.844,281.772
182.089,380.304
268.77,386.1
196.18,317.836
191.483,280.484
215.395,335.224
183.37,417.012
182.089,274.688
314.459,219.948
188.921,276.62
222.227,173.58
170.56,349.392
221.373,386.1
64.664,359.052
189.348,474.328
170.56,328.14
278.591,247.64
293.109,244.42
197.034,342.308
176.111,288.856
184.651,431.824
183.37,390.608
240.588,350.68
344.776,656.58
176.538,288.856
128.714,132.364
