y,x
158.604,259.232
131.276,462.736
143.659,332.004
148.356,377.728
176.111,393.184
265.781,449.212
98.397,263.096
162.02,349.392
140.243,335.224
189.348,485.92
220.092,302.38
189.348,401.556
192.764,467.888
176.111,453.72
145.367,469.82
197.461,464.024
170.133,256.012
51,483.988
347.765,469.176
136.4,250.86
150.918,447.28
149.637,462.092
146.221,245.064
215.822,299.16
155.615,488.496
137.254,458.872
152.199,352.612
161.593,341.02
178.673,400.912
206.855,422.164
71.496,181.952
156.896,406.708
184.651,534.864
319.156,227.032
185.505,332.004
121.028,400.912
95.408,408.64
65.518,460.804
230.767,371.932
117.612,393.828
246.566,199.34
146.648,324.92
214.541,183.884
185.505,390.608
169.279,339.088
106.937,246.996
80.463,337.156
83.879,389.32
79.182,332.004
63.81,238.624
80.463,330.072
101.386,229.608
136.4,409.928
89.003,429.248
193.191,328.14
150.918,333.292
151.345,340.376
133.411,246.352
69.788,318.48
159.458,353.256
140.67,272.112
239.734,139.448
131.703,312.684
151.345,337.156
161.593,346.172
115.477,194.832
124.017,249.572
134.265,279.84
136.4,169.072
110.353,158.768
65.518,188.392
182.888,494.104
104.32,141.192
55.642,472.208
74.43,173.392
168.797,141.192
191.001,149.564
301.167,127.668
281.525,628.7
208.935,251.316
290.919,127.024
249.5,608.092
111.152,61.336
262.31,492.816
180.326,409.096
144.94,301.092
142.805,226.388
140.243,409.284
189.348,265.672
130.422,444.06
155.615,417.656
220.519,243.132
133.838,344.24
161.593,109.824
134.265,279.196
144.94,375.152
214.114,213.508
142.378,302.38
261.938,462.092
103.094,290.144
130.849,387.388
147.502,348.104
191.483,350.036
51,249.572
218.811,193.544
75.766,89.86
51,164.564
141.524,465.956
116.758,447.28
165.436,387.388
182.089,398.336
143.659,294.652
143.659,362.916
141.524,347.46
166.29,280.484
88.149,134.94
152.626,335.224
156.042,346.172
119.747,261.164
142.805,276.62
143.659,448.568
68.934,187.748
307.627,380.948
159.458,395.116
157.323,354.544
162.874,310.108
103.521,328.14
207.282,266.96
148.356,342.308
134.692,349.392
126.152,121.416
89.003,219.948
120.174,295.296
51,531
132.984,479.48
85.16,210.932
152.199,83.42
85.959,53.608
149.155,109.636
118.411,216.54
240.96,93.536
258.467,246.164
234.982,95.468
236.69,569.452
275.547,326.664
224.307,90.96
154.706,302.192
147.502,201.916
156.896,335.868
138.962,364.204
222.654,496.868
96.262,169.072
210.698,228.32
136.4,427.96
185.505,404.776
141.951,415.08
130.422,487.852
135.546,503.308
51,210.932
154.334,412.504
144.086,478.192
142.805,435.044
226.07,505.884
191.91,391.252
142.805,483.988
123.59,480.768
51,395.76
81.744,382.236
142.805,389.32
168.852,347.46
185.932,398.336
51,167.14
221.8,444.704
51,565.132
65.091,417.012
283.715,330.072
140.67,423.452
137.681,457.584
150.918,487.208
71.923,351.324
200.023,483.988
214.541,161.344
144.086,235.404
166.717,404.776
149.637,431.824
51,344.24
115.477,487.852
148.356,398.98
135.546,413.148
151.345,401.556
113.769,279.196
184.224,303.668
170.56,415.08
162.874,464.024
183.37,352.612
119.747,204.492
128.714,234.116
155.188,376.44
176.965,408.64
142.805,481.412
78.328,398.98
158.177,461.448
189.348,413.148
293.963,451.788
130.422,324.276
215.822,463.38
214.541,408.64
308.481,440.84
146.221,468.532
142.378,487.208
187.64,364.204
125.725,127.212
188.067,427.316
146.221,431.824
127.433,380.948
77.901,414.436
77.901,449.212
127.433,411.216
118.893,493.648
133.411,220.592
166.29,399.624
124.871,216.084
188.067,397.692
172.695,337.156
256.387,438.264
296.525,444.06
299.941,395.116
131.703,271.468
258.522,246.996
214.541,219.304
51,411.86
51,344.884
118.039,409.284
128.714,319.124
175.257,190.968
310.189,180.664
60.821,183.884
374.184,487.02
128.659,57.472
118.411,203.66
197.833,149.564
213.632,116.72
131.648,50.388
230.285,63.912
246.084,61.98
249.5,83.876
251.208,87.096
97.488,380.116
92.791,362.728
147.502,280.484
150.918,307.532
68.507,380.948
88.149,442.772
134.692,425.384
157.75,460.804
112.915,250.86
111.634,259.876
137.681,259.232
116.331,259.232
96.262,397.692
120.601,400.912
218.811,134.296
260.657,147.176
204.72,191.612
167.998,281.128
128.714,445.992
100.105,246.352
255.96,126.568
103.521,470.464
83.879,473.04
62.529,276.62
59.967,279.84
319.583,395.76
196.18,469.82
162.874,376.44
156.042,372.576
301.222,263.74
285.85,286.28
201.304,342.308
208.136,255.368
154.334,400.268
125.725,113.044
206.001,400.268
236.745,430.536
106.083,335.868
96.262,221.88
134.692,243.776
220.092,517.476
165.436,164.564
75.766,283.06
215.822,415.724
227.778,523.916
68.507,209.644
263.646,204.492
143.659,180.664
83.879,265.672
207.282,241.844
152.199,290.788
156.042,351.324
146.648,279.84
142.805,222.524
156.896,335.868
130.422,89.216
140.243,258.588
263.219,244.42
131.703,390.608
203.866,409.284
213.26,254.724
121.455,272.112
181.235,357.12
129.568,233.472
136.827,295.94
132.984,308.82
142.805,283.704
171.841,394.472
51,415.08
118.893,288.856
186.786,227.032
168.852,312.684
179.954,447.924
160.312,335.224
133.838,230.252
210.698,259.876
230.767,203.848
151.345,334.58
97.116,534.22
144.513,534.22
124.871,432.468
215.822,490.428
190.629,355.188
205.147,290.144
65.463,383.98
248.646,160.512
119.692,74.216
199.541,191.424
148.728,250.672
226.869,134.752
203.811,105.772
226.869,149.564
252.062,83.232
272.131,136.04
144.458,230.064
205.946,501.832
88.948,376.252
188.439,487.02
142.805,310.108
169.279,338.444
173.976,395.76
148.356,407.996
149.637,319.768
51,536.152
112.061,149.752
159.458,243.132
225.216,453.72
193.191,404.132
209.844,206.424
174.403,346.172
130.422,427.96
236.745,281.772
221.8,348.104
185.932,429.892
173.549,451.788
137.681,453.72
194.045,318.48
191.91,333.292
168.852,407.352
51,306.888
208.136,344.24
188.067,421.52
51,431.824
51,631.464
314.886,434.4
142.378,348.748
188.067,503.952
282.434,644.988
77.047,468.532
127.006,471.752
144.086,516.188
131.276,549.676
132.13,522.628
246.566,627.6
147.502,230.252
147.502,243.776
273.04,230.252
112.915,256.012
154.334,376.44
171.414,339.732
157.323,415.08
199.169,222.524
106.083,512.324
160.312,379.66
180.808,261.808
51,292.076
138.108,333.936
164.582,400.912
216.676,227.676
178.246,280.484
209.417,393.184
227.778,218.016
137.681,317.836
138.962,207.068
172.268,364.848
148.783,479.48
51,443.416
94.127,422.808
51,260.52
51,483.988
166.29,409.928
134.265,415.08
51,478.192
140.67,462.092
221.373,257.944
170.133,310.108
156.042,246.996
213.26,243.776
173.976,306.244
51,561.912
191.483,250.216
140.67,259.876
196.18,433.112
169.279,432.468
214.541,500.732
227.778,483.344
190.629,398.336
120.174,375.796
155.615,316.548
422.917,451.144
170.56,326.852
307.2,246.996
176.111,405.42
124.871,406.064
127.006,315.904
51,460.16
140.243,292.72
192.764,402.844
185.932,399.624
166.29,393.184
172.268,317.192
142.378,331.36
195.326,453.72
146.221,118.84
138.108,308.176
169.279,344.884
97.543,421.52
62.529,326.208
121.455,254.08
177.392,338.444
189.348,226.388
