y,x
434.446,274.688
443.413,396.404
436.154,392.54
458.785,322.988
437.862,327.496
425.906,348.748
383.633,350.68
346.057,387.388
383.633,419.588
369.542,402.844
433.165,430.536
393.454,195.476
401.994,397.692
398.578,391.896
440.851,429.892
362.71,454.364
382.352,390.608
411.815,424.096
383.633,419.588
461.347,252.148
394.308,478.836
435.727,463.38
464.763,495.58
472.449,433.112
454.088,228.964
454.088,283.06
432.738,393.828
303.784,494.936
335.809,315.26
466.044,233.472
464.763,250.216
427.187,397.692
244.858,532.288
407.972,469.176
392.6,424.74
427.187,482.056
463.909,496.868
376.374,201.272
391.319,360.34
387.476,438.264
459.212,268.248
396.016,467.888
264.5,169.716
439.143,266.316
371.677,319.124
323.853,151.684
420.782,332.004
361.429,412.504
467.752,540.016
461.774,306.888
194.472,655.936
459.212,337.156
431.884,243.776
401.567,330.716
364.418,413.792
466.044,254.724
428.895,287.568
386.195,213.508
384.914,413.792
401.994,380.948
443.84,199.34
376.374,265.672
283.288,188.392
271.332,392.54
355.024,399.624
452.807,503.952
434.019,328.784
378.082,384.812
346.911,257.944
453.234,172.936
460.493,167.14
433.165,422.808
329.831,375.796
388.33,322.344
371.677,320.412
422.917,320.412
449.818,274.044
427.187,202.56
397.297,335.224
322.145,262.452
382.779,196.12
364.418,89.86
376.801,352.612
371.677,319.768
397.297,107.248
399.432,248.284
326.842,142.668
456.168,61.336
444.212,485.088
440.369,93.536
390.41,216.54
351.98,77.436
207.654,58.76
431.402,83.232
457.022,230.064
400.713,214.796
430.176,277.908
402.848,328.784
420.782,382.236
380.217,326.852
407.972,351.968
372.958,420.232
350.327,392.54
382.779,381.592
470.741,359.696
463.482,284.992
428.895,327.496
401.994,384.168
390.892,429.248
337.517,339.732
409.253,299.804
392.173,206.424
466.044,113.044
403.275,316.548
416.085,237.336
411.388,381.592
362.283,395.116
410.107,348.748
317.021,256.656
336.236,393.828
404.983,342.952
372.958,362.916
380.644,498.156
442.559,131.72
392.6,259.232
306.346,424.096
372.958,353.256
413.523,387.388
205.147,181.952
416.939,337.156
459.212,254.08
355.024,420.232
363.564,460.804
370.396,145.244
390.892,268.892
331.112,346.172
443.413,331.36
463.482,416.368
450.672,189.036
392.6,217.372
436.581,272.112
444.694,419.588
343.922,342.308
443.84,268.892
440.851,344.24
388.757,251.504
319.156,272.112
227.778,424.74
467.752,232.184
388.33,277.264
264.927,160.7
409.253,234.76
254.679,384.168
398.151,386.744
469.46,348.104
427.187,342.308
399.432,313.972
426.76,361.628
309.762,322.988
398.578,266.96
428.041,162.632
460.066,438.264
357.586,170.36
445.121,387.388
299.941,250.86
437.862,233.472
336.236,236.048
455.796,239.268
452.752,320.224
337.035,205.592
452.752,275.788
147.874,83.232
335.327,181.12
53.507,495.392
373.757,236.504
255.905,76.148
284.941,116.72
223.453,137.328
293.908,107.06
256.332,170.172
283.233,132.82
262.31,76.792
330.63,372.388
58.204,482.512
404.501,333.104
395.589,295.296
380.217,371.932
280.726,223.168
378.936,249.572
395.589,263.74
396.87,440.196
349.046,469.176
374.666,343.596
395.589,301.736
360.148,323.632
257.241,392.54
391.319,425.384
402.848,346.172
430.176,147.82
278.591,117.552
453.234,298.516
335.382,125.924
413.523,134.94
387.476,225.744
410.961,226.388
385.341,274.688
71.069,246.996
373.385,302.38
381.925,372.576
440.851,364.204
379.363,324.92
423.344,271.468
433.592,142.668
227.351,141.38
400.286,465.956
421.209,256.656
389.611,194.188
454.515,502.02
405.41,397.048
442.132,328.14
320.864,395.116
389.611,262.452
365.699,352.612
415.231,382.236
403.275,241.844
374.666,333.936
274.321,476.904
296.525,335.868
405.41,129.788
384.914,192.9
262.365,214.796
405.837,147.176
381.071,449.856
347.765,331.36
371.25,302.38
418.22,362.916
454.088,468.532
426.76,441.484
343.068,257.944
432.738,160.7
395.589,314.616
389.611,458.228
424.625,271.468
465.19,149.752
469.887,180.02
454.088,192.256
449.818,196.12
457.077,243.776
466.471,234.116
455.796,241.844
384.914,283.704
389.611,416.368
386.622,404.776
346.057,362.916
371.677,406.708
478,330.716
451.953,335.224
383.633,268.248
332.82,152.972
212.833,204.492
388.757,325.564
362.71,357.12
337.09,254.724
277.31,168.428
461.347,256.012
275.602,193.544
392.173,279.84
451.953,310.752
427.187,351.324
425.479,328.14
434.019,324.276
419.928,392.54
430.176,377.084
436.581,332.648
449.391,432.468
273.04,300.448
300.368,398.336
390.038,193.544
465.617,239.912
445.121,377.084
356.305,395.76
384.06,425.384
459.212,524.56
381.498,310.108
382.352,236.692
428.041,114.976
447.256,252.148
453.234,230.896
395.589,230.252
456.65,288.856
364.418,360.984
338.371,301.736
400.286,337.156
352.462,362.916
436.154,375.796
423.344,388.676
390.038,338.444
327.696,215.44
372.104,397.048
374.239,396.404
436.581,405.42
426.76,352.612
360.148,268.248
461.774,221.236
374.666,291.432
454.515,212.22
400.286,199.34
361.002,454.364
439.997,340.376
429.322,213.508
389.611,332.004
309.762,220.592
415.231,54.44
426.76,99.52
398.578,254.724
380.217,464.668
434.873,417.656
168.852,407.352
314.886,189.036
413.95,383.524
414.804,357.12
432.738,335.868
404.983,336.512
248.219,175.324
376.319,205.592
255.478,166.308
266.153,90.96
327.641,420.688
355.396,154.072
408.344,140.548
410.107,270.824
384.06,388.032
386.195,267.604
438.289,58.948
349.473,302.38
360.947,389.132
398.096,326.02
453.606,83.876
424.57,75.504
436.953,285.448
245.657,347.272
355.823,147.632
249.5,87.096
268.288,92.892
352.407,103.84
369.06,192.068
359.666,46.524
254.197,449.668
262.31,103.84
446.774,208.168
358.385,95.468
301.594,260.976
328.922,428.416
396.87,212.864
411.815,380.304
468.606,280.484
478,415.08
304.211,234.116
313.178,377.084
413.523,509.748
460.92,436.976
352.035,292.72
96.262,364.204
153.48,328.784
221.373,461.448
265.354,227.676
421.209,298.516
454.515,266.316
456.65,171.004
466.044,379.016
366.98,290.144
404.129,274.688
401.994,195.476
334.101,438.908
356.305,412.504
451.953,334.58
449.391,299.804
459.212,334.58
372.958,265.672
356.305,295.94
226.497,342.308
307.2,250.216
390.038,252.148
374.239,257.944
290.547,377.728
266.635,286.28
417.366,386.744
382.779,352.612
415.231,235.404
378.082,480.124
361.856,507.816
435.3,437.62
388.33,226.388
386.622,299.804
410.961,333.936
355.451,388.032
386.195,355.188
328.123,292.076
398.151,429.892
340.079,340.376
366.126,142.668
384.914,254.724
337.517,422.164
206.855,284.992
384.06,332.004
392.6,292.076
382.352,338.444
412.242,288.212
469.887,427.316
456.65,437.62
429.322,444.704
424.198,443.416
381.498,455.008
467.752,456.296
389.611,274.688
366.126,465.956
390.038,447.28
388.33,417.012
432.738,377.728
383.633,246.352
400.286,259.876
326.415,312.04
372.958,318.48
368.261,335.868
424.625,142.024
449.336,230.708
355.396,373.032
313.123,192.712
445.92,264.196
431.829,364.016
454.887,412.316
452.752,441.296
221.745,110.924
246.938,131.532
256.759,128.956
277.255,502.476
316.966,315.716
451.471,373.032
462.628,259.876
396.016,243.132
396.87,239.268
437.435,316.548
404.983,393.184
455.369,248.284
467.325,333.292
456.65,203.204
448.537,174.224
450.672,171.648
241.442,230.252
434.019,214.796
400.286,374.508
368.261,498.156
384.06,490.428
331.539,467.888
383.633,463.38
338.371,458.228
352.889,423.452
416.939,113.044
285.85,247.64
378.936,467.888
445.975,197.408
439.997,280.484
396.016,232.184
392.173,236.692
386.195,287.568
395.589,290.788
416.939,375.152
443.84,529.712
390.038,375.796
445.975,392.54
436.154,391.252
307.627,238.624
448.11,205.78
384.06,275.976
320.437,209.644
399.432,218.016
380.217,180.664
387.476,190.968
305.919,245.064
317.021,244.42
382.779,217.372
208.563,408.64
390.038,438.264
443.84,568.996
262.365,149.108
375.52,293.364
326.415,332.004
326.842,339.088
384.06,313.972
317.875,218.66
358.44,266.96
361.429,408.64
291.401,333.936
227.778,331.36
311.842,125.092
231.566,253.248
233.274,113.5
403.647,42.66
231.566,136.04
327.641,161.156
325.933,136.04
352.834,166.952
246.938,130.888
233.274,248.096
424.143,452.888
368.688,297.228
366.126,415.724
106.51,315.26
308.054,246.352
342.214,478.192
361.002,257.944
410.107,265.672
392.6,257.3
399.432,206.424
418.22,171.648
357.586,435.688
316.167,274.044
326.415,328.14
210.698,252.792
316.167,288.212
352.462,402.844
456.65,415.08
337.517,281.772
290.974,332.004
415.231,364.204
340.079,342.952
369.542,165.208
430.176,406.064
291.828,342.308
374.666,278.552
385.341,227.676
457.077,246.996
229.913,198.696
359.721,131.076
299.941,215.44
304.211,325.564
361.429,320.412
317.875,454.364
295.244,493.004
424.198,131.72
337.09,344.884
358.44,398.336
318.302,465.956
386.622,487.208
263.646,480.768
366.126,262.452
359.721,478.192
271.332,258.588
418.22,120.772
320.864,255.368
319.583,251.504
298.233,217.372
297.806,359.052
416.939,299.804
409.253,158.768
252.544,246.996
331.539,337.156
366.126,380.948
396.016,206.424
422.063,191.612
384.914,225.1
478,523.916
396.87,473.04
407.972,474.328
344.776,339.732
388.33,306.244
425.906,462.092
403.275,242.488
419.501,210.288
366.126,508.46
421.636,386.744
330.258,341.02
372.958,455.008
316.167,449.212
382.779,258.588
368.688,336.512
358.44,429.248
376.801,351.324
416.939,323.632
370.396,423.452
299.087,254.724
361.002,274.688
342.214,323.632
301.649,365.492
290.547,338.444
366.126,335.224
448.537,221.236
413.95,326.852
337.517,333.292
302.076,465.312
399.432,225.744
313.605,230.896
337.517,336.512
384.06,324.92
390.892,279.84
311.043,173.58
413.523,214.152
358.867,326.208
338.798,84.064
379.363,269.536
317.82,254.536
451.044,76.792
332.82,415.724
390.038,267.604
332.393,346.172
357.586,300.448
371.677,333.292
350.754,396.404
319.583,416.368
328.123,403.488
340.079,320.412
333.674,413.792
361.002,397.692
340.933,403.488
351.608,399.624
442.132,254.724
315.74,312.04
315.74,295.94
470.741,339.732
460.493,331.36
318.674,155.36
451.044,118.008
238.825,237.792
403.22,340.832
320.809,166.952
403.647,361.44
234.128,154.072
267.434,103.84
315.258,335.036
454.46,375.608
410.906,235.86
369.914,235.86
294.762,150.852
293.481,123.804
263.591,84.52
402.848,350.68
383.633,239.268
362.71,461.448
417.793,272.756
212.833,277.908
369.542,385.456
384.06,223.812
370.396,347.46
309.762,252.792
325.134,270.824
317.875,461.448
285.85,219.948
380.644,95.012
374.666,185.816
348.619,329.428
352.889,335.868
478,277.908
356.305,372.576
311.043,246.996
386.622,385.456
339.652,270.18
358.867,400.912
294.39,404.132
341.36,443.416
234.183,477.548
259.803,264.384
341.36,355.188
338.798,333.292
356.732,334.58
258.522,397.048
356.305,393.828
439.143,181.952
211.979,505.884
191.91,480.768
309.762,402.844
382.352,420.876
220.092,209
384.06,253.436
241.869,389.964
305.919,360.34
372.958,494.936
334.955,498.156
333.674,227.032
457.931,225.1
380.217,282.416
151.345,300.448
356.732,406.064
302.93,406.708
445.121,404.776
305.492,216.084
277.31,423.452
350.754,331.36
329.831,391.896
405.41,266.316
460.066,368.068
305.065,254.724
296.952,402.844
217.957,189.68
307.627,479.48
98.397,315.26
142.378,336.512
466.471,216.084
388.757,227.676
