y,x
237.172,300.448
183.37,286.924
374.666,400.912
391.746,344.24
244.004,412.504
268.343,415.724
385.341,446.636
181.235,366.78
184.651,353.9
176.538,355.188
387.049,394.472
208.563,454.364
281.58,458.872
350.754,400.912
299.087,382.88
200.45,425.384
135.546,239.268
178.246,214.796
194.472,218.66
201.304,190.324
322.572,266.96
300.795,306.888
182.943,358.408
456.65,143.956
169.279,125.28
386.195,225.744
396.87,178.088
288.412,232.828
406.691,272.756
172.695,298.516
306.773,378.372
147.075,237.98
319.583,480.124
226.07,391.896
226.924,449.212
358.867,418.3
399.859,240.556
323.853,267.604
367.407,467.244
238.88,437.62
148.783,433.756
214.114,441.484
299.941,398.336
209.417,192.256
222.654,219.304
367.407,266.316
110.78,118.84
262.792,198.696
171.414,239.912
328.55,330.716
397.724,444.704
148.783,286.924
211.979,409.284
192.764,326.208
278.591,225.744
171.414,163.276
230.34,305.6
218.811,378.372
299.514,242.488
192.337,328.14
218.811,351.968
387.848,140.548
371.622,262.908
121.827,205.592
230.712,364.66
273.839,186.916
59.058,440.008
392.118,186.916
355.396,245.52
245.657,83.876
324.225,87.096
186.731,305.412
345.575,276.432
212.778,279.652
188.439,197.864
76.138,88.384
210.698,301.092
173.976,198.052
162.447,400.268
255.533,354.544
188.921,427.96
70.215,417.012
160.312,284.348
308.908,415.08
164.582,107.892
314.459,194.188
203.012,265.028
120.601,516.832
117.185,530.356
144.086,205.136
131.276,189.68
237.172,332.004
201.304,342.952
298.233,274.688
260.23,399.624
267.062,196.12
207.709,329.428
325.988,212.864
327.269,382.88
184.651,335.868
170.56,491.716
328.55,256.012
264.073,391.896
58.686,411.86
106.937,334.58
208.563,267.604
166.717,342.952
175.257,334.58
237.599,523.916
133.411,218.66
349.473,262.452
64.664,419.588
61.248,426.672
132.13,222.524
127.006,511.036
137.626,163.088
97.488,393.64
150.009,114.144
139.334,119.94
199.968,244.876
120.546,184.984
263.591,331.816
145.312,218.472
91.937,421.976
225.588,86.452
255.051,95.468
243.095,79.368
192.282,118.652
235.409,80.012
225.588,86.452
281.098,99.332
205.092,116.72
217.957,315.904
391.319,178.732
287.985,391.896
165.009,191.612
86.441,188.392
191.056,451.144
188.494,254.08
153.053,212.22
259.376,284.992
268.77,447.28
238.88,251.504
140.67,208.356
154.761,109.824
74.912,211.576
91.565,302.38
272.186,248.284
218.384,275.332
124.017,382.88
320.01,336.512
229.913,357.764
135.546,466.6
260.23,345.528
68.08,252.792
77.474,263.096
161.166,196.764
256.814,335.868
394.735,313.328
290.12,357.764
244.858,405.42
349.473,236.692
281.58,171.648
231.194,167.14
198.742,187.104
153.48,177.444
349.9,346.172
317.021,464.024
109.444,194
119.692,172.748
111.579,123.16
268.715,391.064
129.086,218.472
181.18,115.432
209.789,119.94
139.761,163.732
62.474,94.18
170.505,207.524
141.469,246.808
96.634,218.472
173.494,181.12
346.911,270.18
248.701,344.884
235.037,355.832
179.954,317.836
200.45,353.256
302.93,392.54
287.985,345.528
124.444,326.852
224.789,362.916
258.095,287.568
367.407,487.852
160.312,311.396
212.833,296.584
216.676,339.732
366.553,431.824
259.376,339.732
221.373,259.876
254.679,251.504
388.33,405.42
284.569,355.188
252.117,394.472
287.985,404.132
226.07,457.584
377.228,400.268
247.847,444.704
207.709,246.352
196.18,296.584
296.525,523.916
239.734,263.096
328.068,259.688
112.86,276.432
304.583,302.836
283.233,84.52
148.728,243.588
131.221,321.512
154.279,293.176
126.097,249.384
176.056,285.448
97.488,299.616
264.445,89.672
54.788,114.144
305.437,420.688
192.282,353.068
166.235,266.128
127.006,347.46
327.696,329.428
437.862,287.568
349.046,277.908
324.707,266.316
201.304,326.208
158.604,467.244
385.341,281.128
272.186,265.028
213.26,261.808
296.525,299.16
279.872,284.992
291.828,338.444
230.767,274.688
220.946,308.176
271.759,352.612
331.966,384.168
253.398,362.916
449.818,410.572
392.173,312.684
232.902,248.928
417.366,407.352
381.925,382.236
351.608,339.088
200.45,415.724
209.844,257.944
98.824,293.364
292.682,428.604
231.621,353.9
331.966,364.848
241.015,389.32
365.699,273.4
433.592,307.532
185.505,309.464
120.601,218.016
322.999,379.016
286.704,407.996
137.254,312.684
132.557,430.536
157.75,403.488
154.334,407.352
275.602,274.044
363.137,307.532
229.059,351.968
267.489,286.28
371.25,213.508
403.702,476.904
249.128,321.056
245.285,328.784
255.533,241.844
401.14,332.004
180.808,302.38
381.925,264.384
186.786,259.876
156.469,261.164
255.96,270.18
331.112,311.396
440.424,442.128
228.205,237.98
307.627,359.052
258.095,476.904
344.776,335.224
366.553,403.488
199.169,320.412
327.269,254.08
319.156,318.48
153.053,66.676
346.911,347.46
329.831,330.716
178.673,316.548
396.87,446.636
456.223,423.452
241.015,398.336
139.389,485.276
305.492,340.376
173.921,206.88
93.218,273.856
66.317,336.324
130.367,506.34
306.718,443.872
203.384,313.784
157.695,292.532
317.82,295.108
427.986,284.804
88.521,450.956
354.115,293.176
310.134,305.412
238.88,304.312
454.515,652.072
209.844,333.292
348.192,282.416
346.911,291.432
346.911,326.852
185.505,548.388
178.246,552.252
333.674,211.576
104.802,284.348
243.15,264.384
451.953,531
346.911,262.452
290.12,236.692
298.66,259.876
344.349,166.496
102.24,405.42
439.57,554.828
375.947,225.744
130.422,529.712
98.824,476.904
293.963,433.112
268.77,426.028
441.278,330.716
117.612,324.92
76.193,348.104
279.018,277.908
111.634,441.484
119.747,320.412
186.359,230.252
124.444,386.744
410.534,329.428
157.75,385.456
229.486,433.112
202.585,439.552
103.948,433.756
363.991,428.604
375.947,255.368
396.443,280.484
376.801,289.5
189.775,282.416
177.392,226.388
233.756,333.292
338.798,406.708
199.169,331.36
306.773,239.268
355.024,202.56
243.15,342.952
371.25,333.936
162.447,183.24
279.872,398.98
165.009,295.296
207.282,341.02
281.153,459.516
297.379,259.232
358.44,350.68
83.025,444.06
261.456,360.152
451.898,364.66
340.024,270.636
194.844,94.18
432.683,306.7
422.435,247.452
84.678,365.304
66.372,464.024
340.079,284.348
299.514,252.148
261.511,256.656
197.034,261.164
202.585,483.988
288.412,399.624
370.396,314.616
364.418,425.384
267.489,464.668
370.396,82.776
399.005,304.956
222.227,268.248
311.47,519.408
266.208,346.816
324.707,325.564
169.279,290.788
194.472,141.38
201.731,214.796
212.833,203.204
307.627,261.808
283.715,239.912
291.828,249.572
290.12,219.948
296.098,218.66
307.627,349.392
126.579,279.196
140.243,295.296
367.407,401.556
369.969,292.72
167.144,418.3
185.505,421.52
300.795,234.116
165.863,129.788
238.88,142.024
92.419,347.46
75.766,403.488
180.808,252.148
283.288,232.184
375.52,230.252
341.36,146.532
317.875,260.52
280.299,284.992
242.296,280.484
226.07,218.66
306.346,261.808
180.808,147.176
157.75,511.68
149.637,470.464
66.372,423.452
177.392,294.008
380.644,315.904
275.175,264.384
380.217,407.996
220.946,271.468
325.988,297.872
239.734,346.816
325.134,295.296
292.682,397.692
81.317,96.944
409.253,290.788
327.696,278.552
155.188,400.268
187.64,432.468
183.37,458.228
394.308,318.48
190.202,311.396
177.392,316.548
385.341,424.74
78.328,327.496
237.599,319.768
284.996,330.716
333.247,296.584
447.256,304.312
267.489,227.676
181.235,505.24
319.583,513.612
363.137,419.588
246.566,136.872
188.921,297.872
197.034,315.26
441.65,468.988
250.781,455.464
145.312,505.696
349.418,412.96
395.534,340.832
118.838,249.384
51.372,449.024
229.004,75.504
316.966,297.04
428.413,275.144
221.318,379.472
365.699,341.02
184.224,402.2
152.199,311.396
145.367,313.328
137.254,434.4
281.58,347.46
273.04,300.448
384.06,275.332
337.944,417.656
453.234,525.848
254.679,321.7
188.067,265.028
265.354,241.2
431.03,299.804
105.656,329.428
125.725,330.716
154.334,328.14
208.563,417.012
298.66,380.304
237.599,347.46
356.305,433.756
478,510.392
468.179,487.208
227.351,346.816
455.369,449.212
382.779,236.692
367.834,393.828
260.23,326.208
182.089,491.716
425.052,227.032
372.531,333.936
311.47,527.78
187.64,240.556
404.983,319.124
311.043,219.304
449.818,330.716
452.807,593.468
314.459,308.176
246.566,280.484
296.525,289.5
392.173,322.988
273.467,248.928
270.051,282.416
336.663,294.008
284.569,338.444
308.054,339.088
325.988,341.02
288.412,313.972
167.089,476.716
299.886,199.796
194.844,331.816
324.652,401.368
199.968,322.8
164.1,410.384
254.679,274.688
464.336,158.768
202.585,254.724
318.302,259.876
249.982,278.552
323.853,398.98
347.765,308.82
279.872,474.972
413.523,304.312
322.999,453.076
272.186,473.684
306.773,456.94
329.831,341.02
217.53,237.98
235.891,312.04
342.214,353.9
395.589,476.904
162.447,299.16
284.569,260.52
327.269,301.736
58.686,421.52
71.069,324.92
98.824,408.64
386.195,413.148
340.933,425.384
319.156,256.012
206.001,288.856
196.18,313.328
326.415,460.804
239.734,270.18
269.624,473.684
246.566,407.352
207.282,322.344
171.841,299.16
161.166,304.956
129.141,303.024
125.298,314.616
210.698,308.176
253.825,333.292
174.83,335.224
359.721,310.752
348.192,415.08
173.976,327.496
148.783,418.3
130.422,477.548
180.808,455.008
336.663,275.332
261.511,485.92
214.114,483.988
233.756,393.828
270.905,410.572
350.754,478.192
384.06,493.004
208.563,287.568
161.166,248.928
244.431,272.756
353.743,360.984
215.822,327.496
395.162,381.592
465.617,239.912
335.382,390.608
337.944,426.672
110.78,418.3
255.533,483.988
178.246,324.276
274.321,248.284
307.627,460.16
225.643,205.136
98.824,442.128
393.027,427.316
313.178,485.92
200.45,428.604
213.26,319.768
201.731,312.684
363.137,536.152
194.472,296.584
307.2,235.404
381.498,271.468
244.004,352.612
401.14,392.54
251.263,492.36
261.938,486.564
249.128,486.564
270.051,497.512
207.282,471.752
212.833,509.748
279.018,264.384
262.792,399.624
390.892,401.556
204.293,259.876
367.407,279.196
308.853,315.072
294.762,430.348
212.778,269.348
281.098,201.728
207.654,260.332
343.44,219.116
450.19,264.84
120.119,230.064
456.595,178.544
296.47,400.724
194.844,254.536
402.793,383.336
185.45,279.008
173.067,70.352
158.976,408.452
351.126,383.98
322.09,470.276
193.136,259.688
87.295,426.672
190.202,278.552
220.946,407.352
288.412,273.4
217.53,336.512
166.717,415.724
261.938,205.78
333.247,261.808
327.696,259.876
310.189,384.168
297.379,388.032
180.808,332.648
174.83,327.496
273.467,395.76
277.737,246.996
310.189,325.564
327.696,393.184
340.933,446.636
321.718,418.3
206.428,239.912
264.927,401.556
304.638,382.88
180.808,415.724
231.621,395.116
250.409,332.004
329.831,426.672
209.417,296.584
241.869,299.16
165.009,418.3
381.925,391.252
407.118,403.488
324.707,413.148
292.682,444.06
204.293,407.996
339.225,391.896
237.172,282.416
246.566,354.544
348.192,411.216
395.589,332.648
365.272,451.788
371.25,482.056
260.657,409.284
267.489,404.132
70.215,389.32
118.466,445.348
148.356,476.904
287.131,338.444
238.453,248.284
270.905,295.94
333.247,400.268
400.286,443.416
351.608,485.276
312.324,495.58
311.47,491.716
296.098,533.576
243.15,346.816
184.224,366.78
276.456,406.708
336.663,427.316
300.795,461.448
208.563,515.544
206.001,280.484
357.159,438.264
250.409,349.392
258.095,344.24
421.581,298.972
231.566,241.012
145.739,96.756
439.088,413.604
138.053,257.112
184.596,250.672
141.896,60.048
153.852,220.404
404.501,437.432
351.553,229.42
317.021,309.464
191.056,382.236
166.717,336.512
201.304,326.852
329.404,345.528
203.866,340.376
321.718,332.648
302.076,265.028
318.302,271.468
350.327,411.216
187.64,378.372
316.167,212.864
273.04,398.336
261.511,299.804
193.618,339.088
229.059,116.264
414.804,266.316
217.957,288.856
329.831,351.968
314.459,248.284
255.533,278.552
159.031,352.612
167.144,345.528
191.056,405.42
336.663,355.188
269.624,193.544
260.657,279.196
250.409,214.152
275.175,341.02
274.321,235.404
137.254,527.136
215.822,420.232
260.657,443.416
237.599,263.096
203.866,293.364
231.621,265.028
287.985,338.444
327.269,527.78
336.236,384.812
253.825,364.848
186.786,346.816
135.546,448.568
288.412,273.4
304.638,505.884
194.844,219.76
315.685,436.144
318.674,181.764
271.704,191.424
182.034,99.332
251.208,213.32
212.351,132.82
225.588,104.484
160.684,355
244.803,424.552
260.23,400.268
